drug,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99,z100,z101,z102,z103,z104,z105,z106,z107,z108,z109,z110,z111,z112,z113,z114,z115,z116,z117,z118,z119,z120,z121,z122,z123,z124,z125,z126,z127
Fosfomycin,0.030120819807052612,-0.10565763711929321,-0.09469711780548096,0.16137495636940002,0.032376229763031006,0.010019898414611816,-0.011384844779968262,-0.018541604280471802,0.01704101637005806,0.04788064956665039,-0.06967218220233917,0.05800282955169678,0.12239739298820496,0.0021837949752807617,0.06718054413795471,-0.09733334183692932,-0.01982802152633667,0.04488605260848999,-0.033563464879989624,0.01906953752040863,-0.04073929786682129,0.05791151523590088,0.013029605150222778,-0.059787869453430176,-0.010315805673599243,0.04728567600250244,0.025549933314323425,-0.006827592849731445,0.005827844142913818,0.029658108949661255,0.009133756160736084,0.010641872882843018,-2.263284206390381,0.01999148726463318,-0.003255128860473633,-0.1735042929649353,0.03305728733539581,0.0061599016189575195,0.02756178379058838,0.045458465814590454,-0.10029783844947815,-0.15548498928546906,-0.017440199851989746,-0.032735347747802734,-0.011329054832458496,0.025811731815338135,-0.00608256459236145,0.10811096429824829,-0.046781957149505615,-0.04376994073390961,0.005169570446014404,-0.0088672935962677,-0.11516189575195312,-0.004260048270225525,0.07508055865764618,-0.0648522675037384,0.0885438323020935,0.09540510177612305,-0.02717486023902893,0.04068475961685181,0.11935526132583618,-0.07928444445133209,-0.018620029091835022,0.06265620142221451,0.05025865137577057,0.059487611055374146,-0.0016993284225463867,-0.014391660690307617,-0.019074350595474243,0.058037757873535156,-0.003427952527999878,-0.03705790638923645,0.11903879046440125,-0.027027159929275513,0.0821962058544159,0.06328564882278442,-0.092916339635849,0.20069950819015503,0.07194074988365173,-0.014168426394462585,0.04377378523349762,0.011510759592056274,0.05423255264759064,-0.09513220191001892,-0.03690505027770996,-0.014424920082092285,-0.02756202220916748,-0.09886270016431808,0.053659677505493164,-0.1078791618347168,-0.027714639902114868,0.04003611207008362,-0.13221168518066406,0.02042752504348755,-0.06470751762390137,0.021354585886001587,-0.06511014699935913,-0.03737516701221466,-0.007640525698661804,-0.0890967845916748,0.04209481179714203,-0.0357893705368042,0.04076359421014786,-0.0719350278377533,-0.05292472243309021,0.11270478367805481,-0.0305355042219162,-0.00844663381576538,-0.06464815139770508,-0.01692044734954834,-0.03555184602737427,0.17416687309741974,0.039024531841278076,0.05770710110664368,0.022868677973747253,0.00350797176361084,-0.131231889128685,-0.002666875720024109,-0.041076838970184326,0.08393381536006927,1.1128814220428467,0.07222598791122437,-0.029860705137252808,0.01483336091041565,-0.06333065032958984,-0.05190594494342804,0.050269752740859985,-0.020845800638198853
Fusidic acid,0.07973101735115051,-0.29599452018737793,-0.170138418674469,0.26391202211380005,0.09898722171783447,-0.015411168336868286,0.021487832069396973,-0.07988204061985016,0.12626996636390686,0.21750175952911377,-0.17780567705631256,0.14520782232284546,0.21102158725261688,-0.02050614356994629,0.25455936789512634,-0.17232751846313477,-0.01822948455810547,0.09519597887992859,-0.07269537448883057,0.14059923589229584,-0.07906040549278259,0.13155925273895264,-0.08972367644309998,-0.17267988622188568,-0.05458909273147583,0.008779704570770264,0.15491506457328796,0.0723639726638794,0.07994812726974487,0.031487226486206055,-0.13316184282302856,0.06017446517944336,-0.7445862293243408,0.14520877599716187,0.150143563747406,-0.395521879196167,0.15449118614196777,0.006831943988800049,0.1712927222251892,0.1403251439332962,-0.1869753897190094,-0.3399268686771393,-0.09134036302566528,-2.378225326538086e-05,-0.04495236277580261,0.0867290198802948,-0.04198330640792847,0.2634667158126831,-0.14173349738121033,-0.15654242038726807,-0.023221135139465332,-0.030771508812904358,-0.3147823214530945,0.007092960178852081,0.1402515470981598,-0.18926942348480225,0.23709392547607422,0.3015286326408386,-0.09064048528671265,0.11769300699234009,0.3175087571144104,-0.061180517077445984,-0.13670916855335236,0.13279195129871368,-0.00794285535812378,0.1305350363254547,-0.12588658928871155,-0.08900097012519836,0.01831929385662079,0.13025377690792084,0.01868671178817749,-0.08633780479431152,0.3054109811782837,-0.13090096414089203,0.13833419978618622,0.06575459241867065,-0.14423386752605438,0.4667116403579712,0.12368770688772202,-0.0006959214806556702,0.017435863614082336,-0.10621638596057892,0.18513989448547363,-0.2385440468788147,-0.08459419012069702,-0.06111806631088257,-0.09137627482414246,-0.26684170961380005,0.1518985778093338,-0.23623879253864288,0.06490617990493774,0.009302467107772827,-0.28167256712913513,0.14680975675582886,-0.17079505324363708,0.1306120753288269,-0.20318007469177246,-0.13653451204299927,-0.010782778263092041,-0.1267472207546234,0.04627496004104614,-0.10716062784194946,0.1205085963010788,-0.15391692519187927,-0.02565637230873108,0.24765963852405548,-0.08780330419540405,-0.16828560829162598,-0.14713597297668457,0.030746519565582275,-0.1630612015724182,0.38845568895339966,0.11133450269699097,0.06361991167068481,0.02265411615371704,0.03150498867034912,-0.24476628005504608,0.02838735282421112,-0.09322129189968109,0.13941168785095215,-0.1846010982990265,0.044586002826690674,-0.14230985939502716,0.08385449647903442,-0.16981467604637146,-0.07969298958778381,0.018256723880767822,-0.16140775382518768
Gentamicin,-0.08353492617607117,0.17120689153671265,0.05397588014602661,-0.13482201099395752,-0.07874998450279236,-0.012394070625305176,-0.023059725761413574,0.046340733766555786,-0.07690929621458054,-0.1159515380859375,0.10309536755084991,-0.08943885564804077,-0.13282454013824463,0.0538153201341629,-0.1505500078201294,0.07525047659873962,0.021080315113067627,-0.03932332992553711,0.04308995604515076,-0.09040865302085876,0.06424212455749512,-0.08926773071289062,0.05784560739994049,0.09587185084819794,0.022500857710838318,-0.01262199878692627,-0.08141029626131058,-0.06006786227226257,-0.04331120848655701,-0.008873023092746735,0.11138400435447693,-0.02721923589706421,-1.2028701305389404,-0.10596001893281937,-0.11959832906723022,0.22196976840496063,-0.08509309589862823,0.024446889758110046,-0.11741229891777039,-0.03962329775094986,0.11488786339759827,0.19206921756267548,0.05714312195777893,-0.009082555770874023,0.04027259349822998,-0.0626879334449768,0.07941512018442154,-0.12565234303474426,0.07392081618309021,0.07176759839057922,0.01597350835800171,0.035999588668346405,0.18694427609443665,-0.046687617897987366,-0.08240358531475067,0.1062280684709549,-0.1262243539094925,-0.17570896446704865,0.05557900667190552,-0.05247482657432556,-0.1950450986623764,0.024381577968597412,0.07683265209197998,-0.12299060821533203,0.0626922994852066,-0.09046387672424316,0.06387017667293549,0.06547316908836365,0.015199676156044006,-0.1028590053319931,0.021941721439361572,0.057459309697151184,-0.1746864765882492,0.0910518616437912,-0.0649765282869339,-0.03824615478515625,0.08243229985237122,-0.24189946055412292,-0.07245901226997375,0.0024938881397247314,0.01821768283843994,0.07959647476673126,-0.10633477568626404,0.10598617792129517,0.05402195453643799,0.039987385272979736,0.07013911008834839,0.15030618011951447,-0.10511328279972076,0.1237562969326973,-0.06879309564828873,0.06769633293151855,0.10739290714263916,-0.08539348840713501,0.09977132081985474,-0.08881964534521103,0.1221131682395935,0.07243786752223969,0.045446135103702545,0.06103193759918213,-0.04030179977416992,0.10583052039146423,-0.08534421026706696,0.100684255361557,-0.012090116739273071,-0.1214253306388855,0.05471748113632202,0.10103729367256165,0.08803051710128784,-0.0073617249727249146,0.09812024235725403,-0.18946795165538788,-0.058447808027267456,-0.048833250999450684,0.01998579502105713,0.02786964178085327,0.14222870767116547,0.006284140050411224,0.05001819133758545,-0.09437736868858337,-1.5206801891326904,-0.038812875747680664,0.11028312146663666,-0.05502438545227051,0.06807130575180054,0.050286903977394104,0.020881444215774536,0.12477360665798187
Imipenem,-0.047093600034713745,0.3250836133956909,0.1642933487892151,-0.25601252913475037,-0.07459032535552979,0.05126512050628662,-0.0554412305355072,0.07868993282318115,-0.05670509114861488,-0.15102916955947876,0.2324371039867401,-0.12582999467849731,-0.1795864999294281,0.0024691224098205566,-0.21630990505218506,0.18789204955101013,-0.016453683376312256,-0.10196295380592346,0.0739414393901825,-0.15609899163246155,0.058824896812438965,-0.14628809690475464,0.11388146877288818,0.16458500921726227,0.025306403636932373,0.03992724418640137,-0.18037720024585724,-0.08437871932983398,-0.05961728096008301,-0.0719798281788826,0.1671147644519806,-0.041330575942993164,-1.0211431980133057,-0.1377265751361847,-0.19694781303405762,0.3494252860546112,-0.142051562666893,0.024168983101844788,-0.19607913494110107,-0.1033538281917572,0.1446438878774643,0.3011142909526825,0.12402395159006119,0.011271893978118896,0.04585257172584534,-0.10034593939781189,0.07690340280532837,-0.20503059029579163,0.15146604180335999,0.10221844911575317,0.028134465217590332,0.04713895916938782,0.3077750504016876,-0.03215627372264862,-0.1388929784297943,0.1747055947780609,-0.23458021879196167,-0.3215593695640564,0.07145875692367554,-0.11402778327465057,-0.3260493278503418,-0.022383928298950195,0.13016557693481445,-0.15636038780212402,0.019353553652763367,-0.09118795394897461,0.12983502447605133,0.09713363647460938,-0.021958589553833008,-0.1465061604976654,0.01646023988723755,0.09064823389053345,-0.2883042097091675,0.16089637577533722,-0.05555623769760132,-0.04884999990463257,0.1392515003681183,-0.41131311655044556,-0.10094349831342697,-0.0013341903686523438,-0.005438998341560364,0.10392060875892639,-0.15992432832717896,0.22755160927772522,0.08193004131317139,0.08719980716705322,0.09095007181167603,0.28192776441574097,-0.16630055010318756,0.2114814817905426,-0.09476706385612488,-0.009860649704933167,0.2578974962234497,-0.18355882167816162,0.18674415349960327,-0.12811771035194397,0.24436792731285095,0.1541822850704193,0.026947826147079468,0.12045183777809143,-0.019592463970184326,0.12502121925354004,-0.13000190258026123,0.1399003565311432,-0.032594770193099976,-0.1850680112838745,0.1542770117521286,0.16332432627677917,0.12097644805908203,-0.07984009385108948,0.17366725206375122,-0.3790041506290436,-0.05804795026779175,-0.06629270315170288,-0.011508435010910034,-0.025669097900390625,0.20214246213436127,-0.05324394255876541,0.09287910163402557,-0.16219671070575714,1.786543369293213,-0.018526792526245117,0.15797950327396393,-0.0978771448135376,0.1185392439365387,0.06775462627410889,0.02257367968559265,0.18498653173446655
Isavuconazole,0.024880677461624146,-0.13474500179290771,-0.14638900756835938,0.20077097415924072,0.04080885648727417,-0.0009532570838928223,-0.03612208366394043,-0.05768561363220215,-0.014087960124015808,0.06331917643547058,-0.11377012729644775,0.09189862012863159,0.15710493922233582,0.032509565353393555,0.07808272540569305,-0.15529465675354004,-0.00023698806762695312,0.05191969871520996,-0.04148304462432861,0.06249690055847168,-0.04436993598937988,0.06090289354324341,-0.0037197768688201904,-0.10917419195175171,-0.02368304133415222,0.06260287761688232,0.06818494200706482,0.017950356006622314,0.001650094985961914,0.06344413757324219,-0.017675787210464478,-0.006638646125793457,-2.3152079582214355,0.01854678988456726,0.037536799907684326,-0.2554934620857239,0.05299326777458191,0.004208207130432129,0.07834786176681519,0.06748306751251221,-0.06417638063430786,-0.21855689585208893,-0.05839747190475464,-0.053578972816467285,-0.03581273555755615,0.03719139099121094,-0.027956604957580566,0.13270047307014465,-0.07358241081237793,-0.05026842653751373,-0.028393149375915527,0.0019598007202148438,-0.18540528416633606,-0.03536137938499451,0.10100299119949341,-0.10322755575180054,0.16956624388694763,0.12838205695152283,-0.017450273036956787,0.055753618478775024,0.1673431694507599,-0.04440337419509888,-0.04566305875778198,0.08274523913860321,0.0642770379781723,0.059194281697273254,-0.0290372371673584,-0.009069502353668213,-0.010755062103271484,0.0856691300868988,-0.008503943681716919,-0.04997125267982483,0.18736866116523743,-0.05381748080253601,0.06444519758224487,0.09114676713943481,-0.12696018815040588,0.2679249048233032,0.0799725353717804,0.008065655827522278,0.0462261438369751,0.03469884395599365,0.05599941313266754,-0.13443034887313843,-0.06437969207763672,-0.0489429235458374,-0.0066367387771606445,-0.1425217241048813,0.08435210585594177,-0.15642595291137695,-0.03362894058227539,0.08442007005214691,-0.18773409724235535,0.025668203830718994,-0.07918310165405273,0.03931108117103577,-0.08191460371017456,-0.05808238685131073,-0.010934948921203613,-0.09732508659362793,0.049423933029174805,-0.03829389810562134,0.09042809158563614,-0.12103697657585144,-0.06861069798469543,0.11964359879493713,-0.054189905524253845,-0.05048799514770508,-0.09782254695892334,0.02609097957611084,-0.08889371156692505,0.26414763927459717,0.06429615616798401,0.059659361839294434,0.004919260740280151,-0.021433115005493164,-0.16758310794830322,0.0664878636598587,-0.0778794139623642,0.12881413102149963,1.8579092025756836,0.04890209436416626,-0.035851866006851196,0.021253645420074463,-0.07088285684585571,-0.04458555579185486,0.06810596585273743,-0.036956220865249634
Itraconazole,-0.04932445287704468,0.352802574634552,0.17649054527282715,-0.2737520635128021,-0.09098607301712036,0.05759283900260925,-0.03954875469207764,0.10585397481918335,-0.04376950487494469,-0.15259405970573425,0.24352946877479553,-0.1411619782447815,-0.20368987321853638,0.005031108856201172,-0.2156451940536499,0.18089166283607483,-0.010923504829406738,-0.09898234903812408,0.08191561698913574,-0.15840402245521545,0.06206214427947998,-0.14563506841659546,0.11246222257614136,0.17282792925834656,0.03459501266479492,0.049278318881988525,-0.1688729077577591,-0.0895349383354187,-0.05721491575241089,-0.08108437061309814,0.1677723526954651,-0.05399662256240845,-0.9993788599967957,-0.14277464151382446,-0.20357978343963623,0.360393226146698,-0.14382541179656982,0.03088630735874176,-0.2112540304660797,-0.12680569291114807,0.16458803415298462,0.3121843934059143,0.12566597759723663,0.037183284759521484,0.0656750500202179,-0.09583115577697754,0.07622796297073364,-0.1916217803955078,0.14339444041252136,0.09828469157218933,0.04741096496582031,0.05117058753967285,0.32636332511901855,-0.035493575036525726,-0.14914889633655548,0.18515631556510925,-0.23822492361068726,-0.3358128070831299,0.06453713774681091,-0.11965298652648926,-0.3516632914543152,-0.02976672351360321,0.13361312448978424,-0.16888488829135895,0.02052663266658783,-0.10399182140827179,0.13335159420967102,0.09215059876441956,-0.03334137797355652,-0.13528232276439667,0.003287374973297119,0.0927455723285675,-0.3086499869823456,0.174532949924469,-0.06443458795547485,-0.04799509048461914,0.14664572477340698,-0.42186272144317627,-0.07613760977983475,-0.010297268629074097,-0.005063936114311218,0.1283239722251892,-0.16553805768489838,0.2428308129310608,0.07910186052322388,0.08552932739257812,0.09164780378341675,0.30281245708465576,-0.17639869451522827,0.229623943567276,-0.1025238037109375,-0.020845025777816772,0.27360081672668457,-0.19987618923187256,0.19667261838912964,-0.13612353801727295,0.23441976308822632,0.15691611170768738,0.03431499004364014,0.11792314052581787,-0.013819366693496704,0.12890839576721191,-0.15251663327217102,0.16228801012039185,-0.037736743688583374,-0.20192107558250427,0.16307991743087769,0.1668241024017334,0.12243086099624634,-0.09010279178619385,0.18237799406051636,-0.39248335361480713,-0.07275547087192535,-0.06821349263191223,-0.007230043411254883,-0.03614652156829834,0.2031867802143097,-0.04272342473268509,0.09594094753265381,-0.18666261434555054,1.8860728740692139,-0.03746229410171509,0.1524864137172699,-0.10184046626091003,0.12100350856781006,0.06521178781986237,0.0046100914478302,0.18706515431404114
Levofloxacin,0.044016242027282715,-0.06902134418487549,-0.04441842436790466,0.09449121356010437,0.04320782423019409,0.01471748948097229,-0.003838658332824707,-0.011124849319458008,0.03578907251358032,0.07663804292678833,-0.05157634615898132,0.035851359367370605,0.062096208333969116,0.00678589940071106,0.05570191144943237,-0.03610992431640625,-0.02500396966934204,0.0041967034339904785,-0.01991569995880127,0.05919615924358368,-0.025390833616256714,0.016888737678527832,-0.021152973175048828,-0.04784148931503296,-0.016796335577964783,0.02635669708251953,0.04937061667442322,0.02318340539932251,0.022395014762878418,-0.01187942922115326,-0.00649985671043396,0.025849461555480957,-0.0828256607055664,0.06065523624420166,0.025591671466827393,-0.1233554482460022,0.046840518712997437,-0.012423336505889893,0.04498516023159027,0.051735132932662964,-0.05955219268798828,-0.09597788751125336,-0.003681190311908722,0.007702291011810303,-0.013619214296340942,0.013455063104629517,-0.018184125423431396,0.07269024848937988,-0.02445027232170105,-0.06555834412574768,-0.019982516765594482,-0.03836570680141449,-0.06823059916496277,-0.02428383380174637,0.03391003608703613,-0.05445881187915802,0.0286252498626709,0.07676438987255096,-0.043376922607421875,0.03489150106906891,0.09067852795124054,-0.042470380663871765,-0.04205411672592163,0.019626766443252563,-0.008870989084243774,0.0337810218334198,-0.05412182956933975,-0.0069397687911987305,0.0004139244556427002,0.027288727462291718,0.0464949756860733,-0.03131367266178131,0.08699122071266174,-0.020341694355010986,0.06147225201129913,0.02433079481124878,-0.04228343069553375,0.13352006673812866,0.0379418320953846,0.0013434737920761108,-0.007189474999904633,-0.025705665349960327,0.04760661721229553,-0.07169103622436523,-0.044335007667541504,-0.02118098735809326,-0.04378214478492737,-0.06835883110761642,0.049760982394218445,-0.08441197872161865,0.016567617654800415,0.0012872368097305298,-0.09027844667434692,0.0317537784576416,-0.05414927005767822,0.04372502863407135,-0.04937082529067993,-0.017831310629844666,0.013446234166622162,-0.0370442271232605,0.004407912492752075,-0.021385997533798218,0.01617821305990219,-0.05123603343963623,-0.03090934455394745,0.08122766017913818,-0.019815415143966675,-0.03674301505088806,-0.0387309193611145,0.0034751296043395996,-0.04283952713012695,0.12090925127267838,0.048021405935287476,0.01209104061126709,0.0046859681606292725,-0.009501934051513672,-0.07914642989635468,0.005746796727180481,-0.011693418025970459,0.04367057979106903,0.12427526712417603,0.021741867065429688,-0.03296425938606262,0.024999484419822693,-0.060561567544937134,-0.046235471963882446,-0.0027024149894714355,-0.03362026810646057
Linezolid,-0.05798569321632385,0.14995980262756348,0.0707312822341919,-0.12555715441703796,-0.0414697527885437,0.008481472730636597,-0.023593753576278687,0.04868122935295105,-0.04817058891057968,-0.0839659571647644,0.09666472673416138,-0.08193954825401306,-0.08908301591873169,0.016377121210098267,-0.138050377368927,0.08530175685882568,-0.011017799377441406,-0.07303190231323242,0.04415321350097656,-0.08469337224960327,0.0464290976524353,-0.08811554312705994,0.049751341342926025,0.08119431138038635,0.026279926300048828,0.0014157891273498535,-0.06989920139312744,-0.03666037321090698,-0.05440163612365723,-0.04807264357805252,0.10722184181213379,-0.010101079940795898,-0.5131981372833252,-0.059233009815216064,-0.11166800558567047,0.16227513551712036,-0.08833999931812286,0.008343562483787537,-0.08292979001998901,-0.052438393235206604,0.08051735162734985,0.16615299880504608,0.06438054889440536,0.016653895378112793,0.03236079216003418,-0.04039043188095093,0.026327788829803467,-0.11275264620780945,0.0668904185295105,0.07707154750823975,0.016350626945495605,0.015583425760269165,0.1744447648525238,-0.033113837242126465,-0.07635565102100372,0.09140275418758392,-0.12561017274856567,-0.16286274790763855,0.03257778286933899,-0.04305632412433624,-0.16521421074867249,-0.013209521770477295,0.07790309190750122,-0.08805309236049652,0.021983176469802856,-0.06235182285308838,0.06351839005947113,0.04403391480445862,-0.012170851230621338,-0.07295204699039459,0.033233389258384705,0.03633302450180054,-0.1662701964378357,0.077962726354599,-0.024007394909858704,-0.04480189085006714,0.06138092279434204,-0.18790951371192932,-0.05921652913093567,-0.003431469202041626,-0.0028534382581710815,0.059421464800834656,-0.09001469612121582,0.0910663902759552,0.01572716236114502,0.04503893852233887,0.03800755739212036,0.1586908996105194,-0.07708700001239777,0.1110210120677948,-0.055456697940826416,0.009265005588531494,0.08819487690925598,-0.08734679222106934,0.10704159736633301,-0.05801202356815338,0.1257319152355194,0.08856271207332611,0.02198544144630432,0.04599452018737793,-0.02226319909095764,0.06697812676429749,-0.09745150059461594,0.08228182792663574,-0.007912948727607727,-0.09350773692131042,0.07705888152122498,0.09060882031917572,0.08514273166656494,-0.03473462164402008,0.09488248825073242,-0.16557317972183228,-0.05273938179016113,-0.037073373794555664,-0.010991275310516357,-0.011586785316467285,0.11586654186248779,-0.02681639790534973,0.052821069955825806,-0.08440341055393219,-0.34350693225860596,-0.023755252361297607,0.09400060772895813,-0.044233232736587524,0.06240704655647278,0.007942870259284973,-0.002572178840637207,0.11254903674125671
Meropenem,0.022901028394699097,-0.07418298721313477,-0.039073050022125244,0.09907303750514984,0.015831410884857178,-0.0024827420711517334,0.013699561357498169,-0.004175618290901184,0.028242353349924088,0.04178136587142944,-0.05412580817937851,0.005995273590087891,0.06886449456214905,-0.013673067092895508,0.07195831835269928,-0.05498918890953064,0.002288520336151123,0.024673283100128174,-0.03204789757728577,-0.0007254928350448608,-0.03933081030845642,0.03305906057357788,-0.018027886748313904,-0.03736919164657593,0.001523524522781372,0.004077553749084473,0.02130061388015747,0.003298044204711914,0.013536572456359863,0.005932033061981201,0.004661917686462402,0.022877216339111328,-2.2723822593688965,0.024007588624954224,0.0018690228462219238,-0.09448066353797913,0.025359973311424255,0.024247676134109497,0.014300763607025146,0.034056156873703,-0.05979637801647186,-0.06875324249267578,-0.006331890821456909,0.028235435485839844,-0.0020964741706848145,0.0392439067363739,0.005392849445343018,0.0836922824382782,-0.022378385066986084,-0.05630803108215332,0.011424124240875244,-0.007802560925483704,-0.061859071254730225,0.01146930456161499,0.029229208827018738,-0.04759736359119415,0.026041507720947266,0.0690898597240448,-0.03281925618648529,0.02237178385257721,0.059099018573760986,-0.04492279887199402,-0.017756879329681396,0.006450772285461426,0.04068794846534729,0.06127762794494629,-0.018847361207008362,-0.029428333044052124,0.014603972434997559,0.03650553524494171,0.014829039573669434,-0.014677464962005615,0.059944361448287964,-0.03074982762336731,0.04273146390914917,0.04552745819091797,-0.04195523262023926,0.12133127450942993,0.03605250269174576,0.012569844722747803,0.012518242001533508,-0.014683187007904053,0.0475059449672699,-0.06323924660682678,-0.0272219181060791,-0.013895511627197266,-0.025084227323532104,-0.07936703413724899,0.04821942746639252,-0.0713503360748291,0.008251041173934937,-0.0036706477403640747,-0.0568026602268219,0.015738964080810547,-0.03339463472366333,0.02950817346572876,-0.05118900537490845,-0.035534635186195374,0.014663070440292358,-0.03296670317649841,0.019403457641601562,-0.02583560347557068,0.01531219482421875,-0.03181704878807068,-0.007242828607559204,0.07388457655906677,-0.02930966019630432,-0.013014018535614014,-0.0325472354888916,-0.011643081903457642,-0.027709007263183594,0.09470802545547485,0.02687510848045349,0.04291069507598877,0.02282831072807312,0.014876127243041992,-0.08145236223936081,0.005858510732650757,-0.0055831968784332275,0.03755053132772446,0.3505829870700836,0.02908909320831299,-0.029987379908561707,0.011416375637054443,-0.06469926238059998,-0.03312605619430542,0.01661553978919983,-0.046290650963783264
Metronidazole,-0.037721842527389526,0.19726943969726562,0.07009649276733398,-0.0539901927113533,-0.04143911600112915,0.04670390486717224,-0.0244942307472229,0.05478063225746155,-0.05772917717695236,-0.0347445011138916,0.12343606352806091,-0.06475168466567993,-0.04044637084007263,-0.0027348995208740234,-0.08296659588813782,0.05954337120056152,0.0006337761878967285,-0.07616788148880005,0.04151797294616699,-0.07243910431861877,0.006120204925537109,-0.046063244342803955,0.054983943700790405,0.07230269908905029,0.03448003530502319,0.1048513650894165,-0.10103139281272888,-0.050820350646972656,-0.05695885419845581,-0.06602245569229126,0.1269192099571228,-0.043562889099121094,-2.2022807598114014,-0.05161154270172119,-0.12490347027778625,0.09371387958526611,-0.08677425980567932,0.049144357442855835,-0.1125440001487732,-0.03905108571052551,0.0654994547367096,0.0990075021982193,0.11188109219074249,0.0019065141677856445,-0.0011137127876281738,-0.0524478554725647,0.021143674850463867,-0.04336363077163696,0.0656920075416565,0.04701942205429077,0.002594470977783203,0.034659117460250854,0.11371922492980957,-0.03879614174365997,-0.0338606983423233,0.04640209674835205,-0.0935865044593811,-0.16602253913879395,0.0576554536819458,-0.0872495025396347,-0.1795252412557602,-0.058231621980667114,0.07232844829559326,-0.043594010174274445,0.03159058094024658,-0.021530896425247192,0.06523767113685608,0.024276435375213623,-0.05423203110694885,-0.06855028867721558,0.0007781386375427246,0.005849093198776245,-0.10171550512313843,0.048289328813552856,0.02217203378677368,0.008140385150909424,0.028837040066719055,-0.1558491587638855,-0.020751535892486572,0.036044150590896606,0.03193187713623047,0.10476173460483551,-0.09660887718200684,0.10300043225288391,0.020386219024658203,0.043261826038360596,0.046936869621276855,0.1579757183790207,-0.08836221694946289,0.0860602855682373,-0.09221524000167847,0.02596786618232727,0.13911747932434082,-0.1330593228340149,0.10915392637252808,-0.0591052770614624,0.10683530569076538,0.051237404346466064,0.015117660164833069,0.016388803720474243,0.019450485706329346,0.08178460597991943,-0.060758963227272034,0.039503008127212524,-0.09101329743862152,-0.05789625644683838,0.09844933450222015,0.05168470740318298,0.04294770956039429,-0.06835544109344482,0.1072244942188263,-0.11136865615844727,-0.018115073442459106,-0.02220049500465393,-0.04027053713798523,-0.045253872871398926,0.018481597304344177,-0.01649048924446106,-0.0010204017162322998,-0.02525469660758972,2.0955283641815186,0.044559597969055176,0.08338910341262817,-0.08278903365135193,0.05378428101539612,-0.006271421909332275,0.05101606249809265,0.09774771332740784
Micafungin,0.03228360414505005,-0.07615023851394653,-0.05765986442565918,0.09023912250995636,0.04015249013900757,-0.012840569019317627,-0.002292931079864502,-0.007040947675704956,0.045419882982969284,0.07435324788093567,-0.05027732998132706,0.03664344549179077,0.06913520395755768,0.001182645559310913,0.05680735409259796,-0.03187248110771179,-0.03423792123794556,0.0005835592746734619,-0.012780070304870605,0.039279550313949585,-0.0295962393283844,0.016747117042541504,-0.01761484146118164,-0.05135871469974518,-0.006664842367172241,0.018914401531219482,0.048944003880023956,0.025400280952453613,0.009774535894393921,-0.002903953194618225,-0.004341423511505127,0.027039170265197754,-0.6861109733581543,0.05264498293399811,0.018788576126098633,-0.11851528286933899,0.04150834679603577,0.0026104003190994263,0.05413636565208435,0.047989070415496826,-0.061557382345199585,-0.09092165529727936,-0.026085108518600464,0.022656559944152832,-0.011432826519012451,0.017167478799819946,-0.020387351512908936,0.06493526697158813,-0.03148874640464783,-0.050094395875930786,-0.006589949131011963,-0.025195851922035217,-0.07706373929977417,-0.02703244984149933,0.04675231873989105,-0.04639340937137604,0.03481099009513855,0.06956376135349274,-0.04874081909656525,0.03819181025028229,0.07027463614940643,-0.04078453779220581,-0.02766592800617218,0.013792648911476135,-0.004117652773857117,0.05384552478790283,-0.05051254481077194,-0.014540553092956543,-0.0011938214302062988,0.030786268413066864,0.04521338641643524,-0.020313143730163574,0.0873262882232666,-0.0262182354927063,0.0631989985704422,0.024604201316833496,-0.048476845026016235,0.13627272844314575,0.03548569232225418,0.011395871639251709,0.0011748522520065308,-0.02573573589324951,0.05044901371002197,-0.09330067038536072,-0.04981571435928345,-0.015336990356445312,-0.052935510873794556,-0.061513274908065796,0.044428735971450806,-0.07846233248710632,-0.00202217698097229,0.0015921592712402344,-0.10888314247131348,0.04316967725753784,-0.048089444637298584,0.04018820822238922,-0.04328697919845581,-0.027064919471740723,0.005640938878059387,-0.04529184103012085,0.010742813348770142,-0.02995726466178894,0.010584793984889984,-0.05438396334648132,-0.027517929673194885,0.08233927190303802,-0.016971156001091003,-0.04100026190280914,-0.047588467597961426,0.0010282397270202637,-0.04594215750694275,0.13296844065189362,0.03415229916572571,0.01648390293121338,0.0002594590187072754,0.00325930118560791,-0.07686839997768402,-0.004115857183933258,-0.01290881633758545,0.039891019463539124,0.14639699459075928,0.020010650157928467,-0.011583074927330017,0.024634435772895813,-0.07135346531867981,-0.044789329171180725,-0.013514906167984009,-0.03416116535663605
